taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
2489023	Aplonis tabuensis (Gmelin, 1788)	2489023	Aplonis tabuensis (Gmelin, 1788)	780	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Aplonis	2489019	Aplonis tabuensis	2489023
2490244	Anthus hodgsoni Richmond, 1907	2490244	Anthus hodgsoni Richmond, 1907	24248	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus hodgsoni	2490244
2490288	Anthus pallidiventris Sharpe, 1885	2490288	Anthus pallidiventris Sharpe, 1885	282	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus pallidiventris	2490288
2491348	Sporophila castaneiventris Cabanis, 1849	2491348	Sporophila castaneiventris Cabanis, 1849	8895	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sporophila	2491308	Sporophila castaneiventris	2491348
2491404	Atlapetes latinuchus (Du Bus de Gisignies, 1855)	2491404	Atlapetes latinuchus (Du Bus de Gisignies, 1855)	8738	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Atlapetes	2491388	Atlapetes latinuchus	2491404
2493085	Phylloscopus maculipennis (Blyth, 1867)	2493085	Phylloscopus maculipennis (Blyth, 1867)	4643	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus maculipennis	2493085
2493424	Stachyris nigriceps Blyth, 1844	2493424	Stachyris nigriceps Blyth, 1844	5567	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Timaliidae	3241609	Stachyris	2493406	Stachyris nigriceps	2493424
2494482	Carpodacus edwardsii J.Verreaux, 1871	2494482	Carpodacus edwardsii J.Verreaux, 1871	392	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carpodacus	2494445	Carpodacus edwardsii	2494482
2495098	Atrichornis clamosus (Gould, 1844)	2495098	Atrichornis clamosus (Gould, 1844)	582	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Atrichornithidae	9279	Atrichornis	2495094	Atrichornis clamosus	2495098
2496204	Scythrops novaehollandiae Latham, 1790	2496204	Scythrops novaehollandiae Latham, 1790	24231	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Scythrops	2496203	Scythrops novaehollandiae	2496204
2496776	Aegotheles archboldi Rand, 1941	2496776	Aegotheles archboldi Rand, 1941	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Aegothelidae	7210	Aegotheles	8626876	Aegotheles archboldi	2496776
5227845	Francolinus gularis (Temminck, 1815)	5227845	Francolinus gularis (Temminck, 1815)	728	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Francolinus	5227810	Francolinus gularis	5227845
5229099	Cyanoramphus saisseti J.Verreaux & Des Murs, 1860	5229099	Cyanoramphus saisseti J.Verreaux & Des Murs, 1860	116	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Cyanoramphus	8209719	Cyanoramphus saisseti	5229099
5230058	Asthenes maculicauda (Berlepsch, 1901)	5230058	Asthenes maculicauda (Berlepsch, 1901)	200	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Asthenes	2485385	Asthenes maculicauda	5230058
5231007	Monticola cinclorhynchus (Vigors, 1832)	5231007	Monticola cinclorhynchus (Vigors, 1832)	7183	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Monticola	8156917	Monticola cinclorhynchus	5231007
5788501	Nisaetus cirrhatus (Gmelin, 1788)	5788501	Nisaetus cirrhatus (Gmelin, 1788)	8914	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Nisaetus	4847461	Nisaetus cirrhatus	5788501
5845380	Lamprotornis iris (Oustalet, 1879)	5845380	Lamprotornis iris (Oustalet, 1879)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Lamprotornis	2489069	Lamprotornis iris	5845380
5959225	Ara chloropterus G.R.Gray, 1859	5959225	Ara chloropterus G.R.Gray, 1859	12119	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Ara	1686160	Ara chloropterus	5959225
6088037	Cinnyris rockefelleri Chapin, 1932	6088037	Cinnyris rockefelleri Chapin, 1932	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris rockefelleri	6088037
6092637	Setophaga chrysoparia (P.L.Sclater & Salvin, 1860)	6092637	Setophaga chrysoparia (P.L.Sclater & Salvin, 1860)	14593	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga chrysoparia	6092637
6100771	Dasycrotapha plateni (W.Blasius, 1890)	6100771	Dasycrotapha plateni (W.Blasius, 1890)	236	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Zosteropidae	9359	Dasycrotapha	7341668	Dasycrotapha plateni	6100771
6101128	Trochalopteron chrysopterum (Gould, 1835)	6101128	Trochalopteron chrysopterum (Gould, 1835)	447	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Trochalopteron	4843643	Trochalopteron chrysopterum	6101128
7341794	Spinus notatus (Du Bus de Gisignies, 1847)	7341794	Spinus notatus (Du Bus de Gisignies, 1847)	10527	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus notatus	7341794
7342071	Hypsipetes ganeesa Sykes, 1832	7342071	Hypsipetes ganeesa Sykes, 1832	6981	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Hypsipetes	2486199	Hypsipetes ganeesa	7342071
7406504	Ichthyaetus audouinii (Payraudeau, 1826)	7406504	Ichthyaetus audouinii (Payraudeau, 1826)	13820	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Ichthyaetus	7237184	Ichthyaetus audouinii	7406504
7661920	Buteogallus coronatus	7661920	Buteogallus coronatus	536	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteogallus	2480650	Buteogallus coronatus	7661920
8210181	Drymophila klagesi Hellmayr & Seilern, 1912	8210181	Drymophila klagesi Hellmayr & Seilern, 1912	447	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Drymophila	2490056	Drymophila klagesi	8210181
8868834	Celeus galeatus	8868834	Celeus galeatus	340	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Celeus	2478432	Celeus galeatus	8868834
9596413	Sturnella neglecta Audubon, 1844	9596413	Sturnella neglecta Audubon, 1844	917479	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Sturnella	2484248	Sturnella neglecta	9596413
2474252	Dendrortyx macroura (Jardine & Selby, 1828)	2474252	Dendrortyx macroura (Jardine & Selby, 1828)	1289	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Dendrortyx	2474250	Dendrortyx macroura	2474252
2475906	Rhyticeros subruficollis (Blyth, 1843)	2475906	Rhyticeros subruficollis (Blyth, 1843)	219	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Bucerotidae	9720	Rhyticeros	2475903	Rhyticeros subruficollis	2475906
2476261	Atthis ellioti Ridgway, 1878	2476261	Atthis ellioti Ridgway, 1878	1522	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Atthis	2476260	Atthis ellioti	2476261
2480666	Circaetus gallicus (Gmelin, 1788)	2480666	Circaetus gallicus (Gmelin, 1788)	45104	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circaetus	2480661	Circaetus gallicus	2480666
2481213	Gygis alba (Sparrman, 1786)	2481213	Gygis alba (Sparrman, 1786)	13214	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Gygis	2481212	Gygis alba	2481213
2482208	Penelope argyrotis (Bonaparte, 1856)	2482208	Penelope argyrotis (Bonaparte, 1856)	2934	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Cracidae	5237	Penelope	2482191	Penelope argyrotis	2482208
2483868	Ramphotrigon fuscicauda Chapman, 1925	2483868	Ramphotrigon fuscicauda Chapman, 1925	974	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Ramphotrigon	2483860	Ramphotrigon fuscicauda	2483868
2484687	Dicaeum eximium P.L.Sclater, 1877	2484687	Dicaeum eximium P.L.Sclater, 1877	158	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Dicaeidae	4287160	Dicaeum	2484686	Dicaeum eximium	2484687
2484876	Laniarius amboimensis Moltoni, 1932	2484876	Laniarius amboimensis Moltoni, 1932	54	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Laniarius	2484859	Laniarius amboimensis	2484876
2486426	Piprites griseiceps Salvin, 1865	2486426	Piprites griseiceps Salvin, 1865	129	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Piprites	2486425	Piprites griseiceps	2486426
2486819	Pericrocotus flammeus (J.R.Forster, 1781)	2486819	Pericrocotus flammeus (J.R.Forster, 1781)	23719	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Pericrocotus	2486811	Pericrocotus flammeus	2486819
2490327	Passerina cyanea (Linnaeus, 1766)	2490327	Passerina cyanea (Linnaeus, 1766)	1405620	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Passerina	2490326	Passerina cyanea	2490327
2490689	Eremopterix verticalis (A.Smith, 1836)	2490689	Eremopterix verticalis (A.Smith, 1836)	1330	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Eremopterix	2490688	Eremopterix verticalis	2490689
2491937	Aimophila rufescens (Swainson, 1827)	2491937	Aimophila rufescens (Swainson, 1827)	17156	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Aimophila	2491916	Aimophila rufescens	2491937
2494143	Eophona personata (Temminck & Schlegel, 1848)	2494143	Eophona personata (Temminck & Schlegel, 1848)	1188	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Eophona	2494142	Eophona personata	2494143
2496459	Geococcyx californianus (Lesson, 1829)	2496459	Geococcyx californianus (Lesson, 1829)	217398	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Geococcyx	2496458	Geococcyx californianus	2496459
2497005	Nyctiphrynus ocellatus (Tschudi, 1844)	2497005	Nyctiphrynus ocellatus (Tschudi, 1844)	1745	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Nyctiphrynus	2497001	Nyctiphrynus ocellatus	2497005
2497825	Ninox odiosa P.L.Sclater, 1877	2497825	Ninox odiosa P.L.Sclater, 1877	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Ninox	2497780	Ninox odiosa	2497825
2498344	Cygnus atratus (Latham, 1790)	2498344	Cygnus atratus (Latham, 1790)	119802	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	2498334	Cygnus atratus	2498344
4845713	Carterornis leucotis (Gould, 1851)	4845713	Carterornis leucotis (Gould, 1851)	2826	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Monarchidae	5256	Carterornis	7340271	Carterornis leucotis	4845713
5228562	Hylocharis chrysura (Shaw, 1812)	5228562	Hylocharis chrysura (Shaw, 1812)	15040	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Hylocharis	2476819	Hylocharis chrysura	5228562
5228784	Picumnus aurifrons Pelzeln, 1870	5228784	Picumnus aurifrons Pelzeln, 1870	1328	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picumnus	2477643	Picumnus aurifrons	5228784
5232166	Glaucidium costaricanum L.Kelso, 1937	5232166	Glaucidium costaricanum L.Kelso, 1937	1033	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Glaucidium	2497151	Glaucidium costaricanum	5232166
5789093	Knipolegus franciscanus	5789093	Knipolegus franciscanus	152	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Knipolegus	2483026	Knipolegus franciscanus	5789093
5959186	Pachycephala nudigula Hartert, 1897	5959186	Pachycephala nudigula Hartert, 1897	181	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pachycephalidae	3241790	Pachycephala	5959160	Pachycephala nudigula	5959186
6065652	Falco rupicolus Daudin, 1800	6065652	Falco rupicolus Daudin, 1800	5079	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco rupicolus	6065652
6085626	Cacomantis pallidus	6085626	Cacomantis pallidus	14091	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Cacomantis	2496248	Cacomantis pallidus	6085626
6093106	Thamnophilus melanothorax P.L.Sclater, 1857	6093106	Thamnophilus melanothorax P.L.Sclater, 1857	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Thamnophilus	5959199	Thamnophilus melanothorax	6093106
7340214	Hierococcyx sparverioides	7340214	Hierococcyx sparverioides	7671	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Hierococcyx	8407745	Hierococcyx sparverioides	7340214
7444611	Isleria hauxwelli (P.L.Sclater, 1857)	7444611	Isleria hauxwelli (P.L.Sclater, 1857)	3500	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Isleria	8268883	Isleria hauxwelli	7444611
7668737	Pachycephala feminina	7668737	Pachycephala feminina	87	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pachycephalidae	3241790	Pachycephala	5959160	Pachycephala feminina	7668737
7954530	Zosterops comorensis Shelley, 1900	7954530	Zosterops comorensis Shelley, 1900	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Zosteropidae	9359	Zosterops	2489340	Zosterops comorensis	7954530
2474715	Pardirallus sanguinolentus (Swainson, 1838)	2474715	Pardirallus sanguinolentus (Swainson, 1838)	20028	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Pardirallus	2474706	Pardirallus sanguinolentus	2474715
2475721	Todiramphus saurophagus (Gould, 1843)	2475721	Todiramphus saurophagus (Gould, 1843)	534	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Alcedinidae	2984	Todiramphus	2475686	Todiramphus saurophagus	2475721
2478924	Pogoniulus scolopaceus (Bonaparte, 1850)	2478924	Pogoniulus scolopaceus (Bonaparte, 1850)	2514	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Pogoniulus	2478906	Pogoniulus scolopaceus	2478924
2480786	Theristicus melanopis (Gmelin, 1789)	2480786	Theristicus melanopis (Gmelin, 1789)	21360	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Theristicus	2480785	Theristicus melanopis	2480786
2480851	Ixobrychus involucris (Vieillot, 1823)	2480851	Ixobrychus involucris (Vieillot, 1823)	1761	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ixobrychus	2480843	Ixobrychus involucris	2480851
2482182	Chamaepetes unicolor Salvin, 1867	2482182	Chamaepetes unicolor Salvin, 1867	9158	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Cracidae	5237	Chamaepetes	2482181	Chamaepetes unicolor	2482182
2482547	Cyanolyca mirabilis Nelson, 1903	2482547	Cyanolyca mirabilis Nelson, 1903	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Cyanolyca	2482541	Cyanolyca mirabilis	2482547
2483049	Knipolegus nigerrimus (Vieillot, 1818)	2483049	Knipolegus nigerrimus (Vieillot, 1818)	1989	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Knipolegus	2483026	Knipolegus nigerrimus	2483049
2483268	Todirostrum maculatum (Desmarest, 1806)	2483268	Todirostrum maculatum (Desmarest, 1806)	6512	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Todirostrum	2483258	Todirostrum maculatum	2483268
2484707	Dicaeum pectorale S.Muller, 1843	2484707	Dicaeum pectorale S.Muller, 1843	373	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Dicaeidae	4287160	Dicaeum	2484686	Dicaeum pectorale	2484707
2485016	Synallaxis macconnelli Chubb, 1919	2485016	Synallaxis macconnelli Chubb, 1919	169	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Synallaxis	2484925	Synallaxis macconnelli	2485016
2486982	Moho braccatus Cassin, 1855	2486982	Moho braccatus Cassin, 1855	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mohoidae	5788943	Moho	2486981	Moho braccatus	2486982
2488093	Hemithraupis ruficapilla (Vieillot, 1818)	2488093	Hemithraupis ruficapilla (Vieillot, 1818)	5556	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Hemithraupis	3241506	Hemithraupis ruficapilla	2488093
2488370	Dacnis flaviventer d'Orbigny & Lafresnaye, 1837	2488370	Dacnis flaviventer d'Orbigny & Lafresnaye, 1837	4865	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Dacnis	2488348	Dacnis flaviventer	2488370
2488518	Piranga rubriceps G.R.Gray, 1844	2488518	Piranga rubriceps G.R.Gray, 1844	873	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Piranga	2488483	Piranga rubriceps	2488518
2489290	Melanodryas cucullata (Latham, 1802)	2489290	Melanodryas cucullata (Latham, 1802)	11215	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Petroicidae	5265	Melanodryas	2489288	Melanodryas cucullata	2489290
2490646	Spizocorys conirostris (Sundevall, 1850)	2490646	Spizocorys conirostris (Sundevall, 1850)	413	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Spizocorys	2490644	Spizocorys conirostris	2490646
2491389	Atlapetes pileatus Wagler, 1831	2491389	Atlapetes pileatus Wagler, 1831	5011	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Atlapetes	2491388	Atlapetes pileatus	2491389
2492949	Sylvia undata (Boddaert, 1783)	2492949	Sylvia undata (Boddaert, 1783)	26053	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia undata	2492949
2493417	Stachyris poliocephala (Temminck, 1836)	2493417	Stachyris poliocephala (Temminck, 1836)	1277	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Timaliidae	3241609	Stachyris	2493406	Stachyris poliocephala	2493417
2493953	Odontorchilus branickii (Taczanowski & Berlepsch, 1885)	2493953	Odontorchilus branickii (Taczanowski & Berlepsch, 1885)	1066	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Odontorchilus	2493952	Odontorchilus branickii	2493953
2496632	Euptilotis neoxenus (Gould, 1838)	2496632	Euptilotis neoxenus (Gould, 1838)	385	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Euptilotis	7831612	Euptilotis neoxenus	2496632
2496999	Siphonorhis brewsteri (Chapman, 1917)	2496999	Siphonorhis brewsteri (Chapman, 1917)	254	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Siphonorhis	2496998	Siphonorhis brewsteri	2496999
2497002	Nyctiphrynus mcleodii (Brewster, 1888)	2497002	Nyctiphrynus mcleodii (Brewster, 1888)	232	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Nyctiphrynus	2497001	Nyctiphrynus mcleodii	2497002
5227747	Lophophorus impejanus (Latham, 1790)	5227747	Lophophorus impejanus (Latham, 1790)	1533	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Lophophorus	2473469	Lophophorus impejanus	5227747
5230416	Oreoscopus gutturalis (De Vis, 1889)	5230416	Oreoscopus gutturalis (De Vis, 1889)	1121	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acanthizidae	3241751	Oreoscopus	2486590	Oreoscopus gutturalis	5230416
5231992	Centropus goliath Bonaparte, 1850	5231992	Centropus goliath Bonaparte, 1850	381	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Centropus	2496524	Centropus goliath	5231992
5846089	Schistolais leontica (Bates, 1930)	5846089	Schistolais leontica (Bates, 1930)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Schistolais	7340638	Schistolais leontica	5846089
7924200	Thamnistes rufescens	7924200	Thamnistes rufescens	158	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Thamnistes	2490054	Thamnistes rufescens	7924200
7975317	Ianthocincla maxima	7975317	Ianthocincla maxima	533	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Ianthocincla	4846124	Ianthocincla maxima	7975317
7997307	Lophoceros camurus	7997307	Lophoceros camurus	896	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Bucerotidae	9720	Lophoceros	3242370	Lophoceros camurus	7997307
9606873	Cinclus mexicanus Swainson, 1827	9606873	Cinclus mexicanus Swainson, 1827	88059	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cinclidae	9290	Cinclus	2495086	Cinclus mexicanus	9606873
2475001	Turnix sylvaticus (Desfontaines, 1789)	2475001	Turnix sylvaticus (Desfontaines, 1789)	1736	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Turnicidae	9357	Turnix	2474964	Turnix sylvaticus	2475001
2476998	Heliomaster furcifer (Shaw, 1812)	2476998	Heliomaster furcifer (Shaw, 1812)	4035	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Heliomaster	2476988	Heliomaster furcifer	2476998
2477247	Aerodramus sawtelli (Holyoak, 1974)	6178598	Aerodramus leucophaeus sawtelli (Holyoak, 1974)	58	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Aerodramus	2477184	Aerodramus leucophaeus	2477244
